id,key,value,type
41589302,highway,traffic_signals,Regular
41589306,highway,traffic_signals,Regular
41589306,note,Way split for bus routes.,Regular
41589316,highway,traffic_signals,Regular
41589352,highway,traffic_signals,Regular
41589924,highway,turning_circle,Regular
41589963,highway,turning_circle,Regular
41590416,highway,turning_circle,Regular
41590420,highway,traffic_signals,Regular
41590426,highway,traffic_signals,Regular
41591023,highway,turning_circle,Regular
41592026,highway,turning_circle,Regular
41592049,highway,turning_circle,Regular
41592061,highway,turning_circle,Regular
41592064,highway,turning_circle,Regular
41592076,highway,turning_circle,Regular
41592085,highway,turning_circle,Regular
41592131,highway,turning_circle,Regular
41592136,highway,turning_circle,Regular
41592140,highway,turning_circle,Regular
41592144,highway,turning_circle,Regular
41592168,highway,turning_circle,Regular
41592243,highway,turning_circle,Regular
41592359,highway,traffic_signals,Regular
41592371,highway,traffic_signals,Regular
41592384,highway,traffic_signals,Regular
41592406,highway,traffic_signals,Regular
41592418,highway,traffic_signals,Regular
41592473,highway,turning_circle,Regular
41593144,highway,turning_circle,Regular
41593167,highway,turning_circle,Regular
41593169,highway,turning_circle,Regular
41593197,traffic_calming,hump,Regular
41593201,traffic_calming,hump,Regular
41593223,highway,turning_circle,Regular
41593227,highway,turning_circle,Regular
41593594,highway,turning_circle,Regular
41593599,highway,turning_circle,Regular
41593603,highway,turning_circle,Regular
41593641,highway,turning_circle,Regular
41593645,highway,turning_circle,Regular
41593665,highway,turning_circle,Regular
41593672,highway,turning_circle,Regular
41594494,highway,turning_circle,Regular
41594587,highway,turning_circle,Regular
41594623,highway,turning_circle,Regular
41594644,highway,turning_circle,Regular
41594662,highway,turning_circle,Regular
41594689,highway,turning_circle,Regular
41594801,highway,turning_circle,Regular
41594808,highway,turning_circle,Regular
41595257,highway,turning_circle,Regular
41595260,highway,turning_loop,Regular
41595265,highway,turning_loop,Regular
41595271,highway,turning_circle,Regular
41595276,highway,turning_circle,Regular
41595545,highway,turning_circle,Regular
41595548,highway,turning_circle,Regular
41596585,highway,turning_circle,Regular
41596669,highway,turning_circle,Regular
41596683,highway,turning_circle,Regular
41597095,highway,turning_circle,Regular
41597695,highway,traffic_signals,Regular
41597697,highway,traffic_signals,Regular
41597706,highway,traffic_signals,Regular
41597708,note,Way was split for Mesa 3.,Regular
41597725,note,Way was split for Mesa 3.,Regular
41597728,note,Way was split for Mesa 3.,Regular
41598083,highway,stop,Regular
41598112,highway,traffic_signals,Regular
41598711,highway,turning_circle,Regular
41598778,highway,turning_circle,Regular
41598783,highway,turning_circle,Regular
41599582,highway,turning_circle,Regular
41599884,highway,traffic_signals,Regular
41599884,railway,level_crossing,Regular
41600055,highway,traffic_signals,Regular
41600174,highway,turning_circle,Regular
41600177,highway,turning_circle,Regular
41600183,highway,turning_circle,Regular
41600186,highway,turning_loop,Regular
41600192,highway,turning_loop,Regular
41601492,highway,turning_circle,Regular
41601569,highway,stop,Regular
41601592,railway,level_crossing,Regular
41601594,highway,traffic_signals,Regular
41601608,highway,traffic_signals,Regular
41602560,highway,turning_circle,Regular
41602572,highway,turning_circle,Regular
41602577,highway,turning_circle,Regular
41602580,highway,turning_circle,Regular
41602739,highway,traffic_signals,Regular
41602743,highway,traffic_signals,Regular
41603504,highway,traffic_signals,Regular
41603504,source,Bing,Regular
41604111,highway,turning_circle,Regular
41604117,highway,turning_circle,Regular
41604121,highway,turning_circle,Regular
41604694,highway,stop,Regular
41605233,highway,traffic_signals,Regular
41605246,traffic_calming,hump,Regular
41605262,highway,traffic_signals,Regular
41605263,highway,traffic_signals,Regular
41605320,highway,traffic_signals,Regular
41605341,highway,traffic_signals,Regular
41605353,highway,traffic_signals,Regular
41605379,highway,traffic_signals,Regular
41605393,bicycle,yes,Regular
41605393,crossing,uncontrolled,Regular
41605393,crossing_ref,zebra,Regular
41605393,highway,crossing,Regular
41605393,horse,yes,Regular
41605393,supervised,no,Regular
41605999,highway,turning_circle,Regular
41606050,highway,turning_circle,Regular
41606130,highway,turning_circle,Regular
41606153,traffic_calming,hump,Regular
41606160,traffic_calming,hump,Regular
41606168,noexit,yes,Regular
41606169,highway,turning_circle,Regular
41606174,highway,turning_circle,Regular
41606179,railway,level_crossing,Regular
41606188,highway,turning_circle,Regular
41606195,traffic_calming,hump,Regular
41606256,highway,turning_circle,Regular
41606268,highway,turning_circle,Regular
41606272,highway,traffic_signals,Regular
41606290,highway,turning_circle,Regular
41606299,highway,traffic_signals,Regular
41606306,highway,turning_circle,Regular
41606499,highway,turning_circle,Regular
41606505,highway,turning_circle,Regular
41608925,highway,turning_circle,Regular
41609228,highway,turning_circle,Regular
41609233,highway,turning_circle,Regular
41609237,highway,turning_circle,Regular
41609473,traffic_calming,hump,Regular
41609579,highway,turning_circle,Regular
41609631,noexit,yes,Regular
41609649,highway,stop,Regular
41609744,highway,turning_circle,Regular
41609747,highway,turning_circle,Regular
41609819,highway,turning_circle,Regular
41609836,highway,turning_circle,Regular
41609840,highway,turning_circle,Regular
41610149,highway,turning_circle,Regular
41610160,highway,turning_circle,Regular
41610166,highway,turning_circle,Regular
41610546,traffic_calming,hump,Regular
41610552,highway,turning_circle,Regular
41610798,highway,turning_circle,Regular
41610800,highway,turning_circle,Regular
41610824,highway,traffic_signals,Regular
41610841,highway,traffic_signals,Regular
41610841,traffic_signals,signal,Regular
41611076,highway,turning_circle,Regular
41611081,highway,turning_circle,Regular
41611085,highway,turning_circle,Regular
41611094,highway,turning_circle,Regular
41611270,highway,turning_circle,Regular
41611357,highway,turning_circle,Regular
41611570,highway,traffic_signals,Regular
41611818,highway,turning_circle,Regular
41611997,highway,turning_circle,Regular
41612112,highway,turning_circle,Regular
41612115,highway,turning_circle,Regular
41612117,highway,turning_circle,Regular
41612502,highway,turning_circle,Regular
41612518,highway,turning_circle,Regular
41612847,highway,traffic_signals,Regular
41613258,highway,turning_circle,Regular
41613264,highway,turning_circle,Regular
41613265,highway,turning_circle,Regular
41613270,highway,turning_circle,Regular
41613274,highway,turning_circle,Regular
41613373,highway,turning_circle,Regular
41613595,highway,turning_circle,Regular
41613665,highway,turning_circle,Regular
41613669,highway,turning_circle,Regular
41614428,highway,turning_circle,Regular
41614451,highway,turning_circle,Regular
41614465,highway,turning_circle,Regular
41614593,highway,turning_circle,Regular
41614595,highway,turning_circle,Regular
41614603,highway,turning_circle,Regular
41614698,highway,turning_circle,Regular
41614699,highway,turning_circle,Regular
41615303,highway,turning_circle,Regular
41615306,highway,turning_circle,Regular
41615320,highway,turning_circle,Regular
41615654,highway,turning_circle,Regular
41616014,highway,turning_circle,Regular
41616016,highway,turning_circle,Regular
41616363,highway,turning_circle,Regular
41616364,highway,turning_circle,Regular
41616441,highway,turning_circle,Regular
41616499,highway,turning_circle,Regular
41616502,highway,turning_circle,Regular
41616530,highway,turning_circle,Regular
41616843,highway,turning_circle,Regular
41617051,note,There is no access to other side of the road after the light rail was extended 8/22/2015.,Regular
41617201,highway,turning_circle,Regular
41617662,highway,traffic_signals,Regular
41617670,highway,traffic_signals,Regular
41617691,highway,traffic_signals,Regular
41617953,highway,turning_circle,Regular
41618106,highway,turning_circle,Regular
41619135,highway,turning_circle,Regular
41619146,highway,turning_circle,Regular
41619151,highway,turning_circle,Regular
41619152,highway,turning_circle,Regular
41619155,highway,turning_circle,Regular
41619165,highway,turning_circle,Regular
41619168,highway,turning_circle,Regular
41619170,highway,turning_circle,Regular
41619378,highway,stop,Regular
41619392,highway,turning_circle,Regular
41619675,highway,turning_circle,Regular
41620276,highway,turning_circle,Regular
41620280,highway,turning_circle,Regular
41620281,highway,turning_circle,Regular
41620589,highway,turning_circle,Regular
41621099,highway,turning_circle,Regular
41621104,highway,turning_circle,Regular
41621117,highway,traffic_signals,Regular
41621117,traffic_signals,signal,Regular
41621118,highway,traffic_signals,Regular
41621118,traffic_signals,signal,Regular
41621980,highway,turning_circle,Regular
41621986,highway,turning_circle,Regular
41621997,highway,turning_circle,Regular
41622011,highway,turning_circle,Regular
41622025,highway,turning_circle,Regular
41622440,highway,turning_circle,Regular
41622807,highway,turning_circle,Regular
41622814,highway,turning_circle,Regular
41622817,highway,turning_circle,Regular
41622837,highway,turning_circle,Regular
41622848,highway,turning_circle,Regular
41622870,highway,turning_circle,Regular
41622885,highway,turning_circle,Regular
41622887,highway,turning_circle,Regular
41623162,highway,turning_circle,Regular
41623163,highway,turning_circle,Regular
41623279,highway,traffic_signals,Regular
41623279,traffic_signals,signal,Regular
41623288,highway,traffic_signals,Regular
41623288,traffic_signals,signal,Regular
41623524,highway,motorway_junction,Regular
41623524,ref,13,Regular
41623699,highway,turning_circle,Regular
41623700,highway,turning_circle,Regular
41623708,highway,turning_circle,Regular
41623712,highway,turning_circle,Regular
41623762,highway,turning_circle,Regular
41623930,highway,turning_circle,Regular
41623972,highway,turning_circle,Regular
41623978,highway,turning_circle,Regular
41624261,highway,traffic_signals,Regular
41624261,source,Yahoo,Regular
41624285,railway,level_crossing,Regular
41624295,highway,turning_circle,Regular
41624374,highway,turning_circle,Regular
41625342,highway,turning_circle,Regular
41625476,highway,traffic_signals,Regular
41625486,highway,traffic_signals,Regular
41625503,highway,traffic_signals,Regular
41625537,note,Way split for Mesa bicycle route 5.,Regular
41625589,highway,traffic_signals,Regular
41625590,highway,traffic_signals,Regular
41625804,highway,turning_circle,Regular
41625873,highway,traffic_signals,Regular
41625895,highway,turning_circle,Regular
41626501,highway,turning_circle,Regular
41626503,highway,turning_circle,Regular
41626915,highway,turning_circle,Regular
41627221,highway,traffic_signals,Regular
41627221,traffic_signals,signal,Regular
41627232,highway,traffic_signals,Regular
41627232,traffic_signals,signal,Regular
41628879,highway,turning_circle,Regular
41628881,highway,turning_circle,Regular
41629052,highway,turning_circle,Regular
41629332,highway,turning_circle,Regular
41629334,highway,turning_circle,Regular
41629339,highway,turning_circle,Regular
41630024,railway,level_crossing,Regular
41630025,highway,turning_circle,Regular
41630120,highway,turning_circle,Regular
41630446,highway,turning_circle,Regular
41631111,traffic_calming,hump,Regular
41631115,traffic_calming,hump,Regular
41631176,highway,turning_circle,Regular
41631179,highway,turning_circle,Regular
